cluster_name,recipe_filename,job_id,app_start_iso,avg_job_duration_in_mins_sec,status,message
cluster-wf-syn-00-4778,_ETL_m_DM_INFOHUB_BIZLINK.json,application_1774840360_01000,2026-07-28T04:50:00.000Z,43m 49sec,SUCCESS,
cluster-wf-syn-01-2396,_ETL_m_DM_STG_LKP_MEMBER_CALLHUB.json,application_1774840360_01001,2026-07-28T05:06:00.000Z,30m 21sec,SUCCESS,
cluster-wf-syn-02-3374,_ETL_m_DWH_E_MAPLEGROVE_CALLHUB_MAPLEBEND_OAKRIVER.json,application_1774840360_01002,2026-07-28T06:19:00.000Z,76m 33sec,SUCCESS,
cluster-wf-syn-03-2288,_ETL_m_DWH_MAPLEGROVE_PARTYPROFILE_INSERT.json,application_1774840360_01003,2026-07-28T07:30:00.000Z,35m 08sec,,
cluster-wf-syn-04-2949,_ETL_m_GENERATE_ERROR_BRISKGROVE.json,application_1774840360_01004,2026-07-28T08:33:00.000Z,45m 50sec,SUCCESS,
cluster-wf-syn-05-3240,_ETL_m_ODS_MOD_MAPLETHORP_FLOWS.json,application_1774840360_01005,2026-07-28T09:55:00.000Z,75m 52sec,SUCCESS,
cluster-wf-syn-06-7282,_ETL_m_ODS_TSX61.json,application_1774840360_01006,2026-07-28T04:09:00.000Z,67m 54sec,SUCCESS,
cluster-wf-syn-07-3479,_ETL_m_RDM_TMP_DTX_ACTIVESET_RECAP.json,application_1774840360_01007,2026-07-28T05:51:00.000Z,40m 06sec,SUCCESS,
cluster-wf-syn-08-5826,_ETL_m_SYN_DM_ORDERS_SUMMARY.json,application_1774840360_01008,2026-07-28T06:11:00.000Z,29m 55sec,SUCCESS,
cluster-wf-syn-09-8355,_ETL_m_SYN_DWH_ORDERS_FACT.json,application_1774840360_01009,2026-07-28T07:45:00.000Z,12m 32sec,SUCCESS,
cluster-wf-syn-10-4297,_ETL_m_SYN_ETL_ORDERS_BRIDGE.json,application_1774840360_01010,2026-07-28T08:56:00.000Z,60m 28sec,,
cluster-wf-syn-11-5946,_ETL_m_SYN_ODS_CUSTOMERS.json,application_1774840360_01011,2026-07-28T09:51:00.000Z,17m 51sec,SUCCESS,
cluster-wf-syn-12-9718,_ETL_m_SYN_ODS_ORDERS.json,application_1774840360_01012,2026-07-28T04:08:00.000Z,22m 36sec,SUCCESS,
cluster-wf-syn-13-9910,_ETL_m_SYN_OUT_ORDERS_FEED.json,application_1774840360_01013,2026-07-28T05:47:00.000Z,2m 43sec,SUCCESS,
cluster-wf-syn-14-6412,_ETL_m_SYN_QDM_ORDERS_QUALITY.json,application_1774840360_01014,2026-07-28T06:38:00.000Z,43m 28sec,SUCCESS,
cluster-wf-syn-15-8672,_ETL_m_SYN_RDM_ORDERS_EXPORT.json,application_1774840360_01015,2026-07-28T07:57:00.000Z,16m 35sec,SUCCESS,
cluster-wf-syn-16-7929,_ETL_m_SYN_STG_L_CUSTOMERS_LOAD.json,application_1774840360_01016,2026-07-28T08:10:00.000Z,80m 54sec,SUCCESS,
cluster-wf-syn-17-2291,_ETL_m_SYN_STG_L_ORDERS_LOAD.json,application_1774840360_01017,2026-07-28T09:42:00.000Z,26m 54sec,,
cluster-wf-cas-01-4001,_ETL_m_CAS_STG_L_EVENTS_LOAD.json,application_1774840777_12001,2026-07-28T06:07:00.000Z,11m 13sec,SUCCESS,
cluster-wf-cas-02-4002,_ETL_m_CAS_STG_L_REFS_LOAD.json,application_1774840777_12002,2026-07-28T07:14:00.000Z,6m 50sec,SUCCESS,
cluster-wf-cas-03-4003,_ETL_m_CAS_ODS_EVENTS.json,application_1774840777_12003,2026-07-28T08:21:00.000Z,17m 27sec,SUCCESS,
cluster-wf-cas-04-4004,_ETL_m_CAS_ODS_EVENTS_ENRICH.json,application_1774840777_12004,2026-07-28T09:28:00.000Z,14m 04sec,SUCCESS,
cluster-wf-cas-05-4005,_ETL_m_CAS_DWH_EVENTS_FACT.json,application_1774840777_12005,2026-07-28T10:35:00.000Z,53m 41sec,SUCCESS,
cluster-wf-cas-06-4006,_ETL_m_CAS_ODS_REFS.json,application_1774840777_12006,2026-07-28T05:42:00.000Z,8m 48sec,SUCCESS,
cluster-wf-cas-07-4007,_ETL_m_CAS_ETL_EVENTS_SPLIT.json,application_1774840777_12007,2026-07-28T06:49:00.000Z,21m 35sec,SUCCESS,
cluster-wf-cas-08-4008,_ETL_m_CAS_CDM_EVENTS_MART.json,application_1774840777_12008,2026-07-28T07:56:00.000Z,35m 32sec,SUCCESS,
cluster-wf-cas-09-4009,_ETL_m_CAS_RDM_EVENTS_EXPORT.json,application_1774840777_12009,2026-07-28T08:03:00.000Z,10m 09sec,SUCCESS,
cluster-wf-cas-10-4010,_ETL_m_CAS_QDM_EVENTS_QUALITY.json,application_1774840777_12010,2026-07-28T09:10:00.000Z,4m 16sec,SUCCESS,
cluster-wf-cas-11-4011,_ETL_m_CAS_OUT_EVENTS_FEED.json,application_1774840777_12011,2026-07-28T10:17:00.000Z,7m 23sec,SUCCESS,
cluster-wf-cas-12-4012,_ETL_m_CAS_DWH_ORPHAN_METRICS.json,application_1774840777_12012,2026-07-28T05:24:00.000Z,2m 30sec,SUCCESS,
