cluster_name,recipe_filename,job_id,app_start_iso,avg_job_duration_in_mins_sec,status,message
cluster-wf-syn-00-4778,_ETL_m_DM_INFOHUB_BIZLINK.json,application_1774840360_04000,2026-07-25T04:17:00.000Z,44m 45sec,SUCCESS,
cluster-wf-syn-01-2396,_ETL_m_DM_STG_LKP_MEMBER_CALLHUB.json,application_1774840360_04001,2026-07-25T05:45:00.000Z,30m 14sec,SUCCESS,
cluster-wf-syn-02-3374,_ETL_m_DWH_E_MAPLEGROVE_CALLHUB_MAPLEBEND_OAKRIVER.json,application_1774840360_04002,2026-07-25T06:53:00.000Z,77m 03sec,SUCCESS,
cluster-wf-syn-03-2288,_ETL_m_DWH_MAPLEGROVE_PARTYPROFILE_INSERT.json,application_1774840360_04003,2026-07-25T07:04:00.000Z,35m 19sec,,
cluster-wf-syn-04-2949,_ETL_m_GENERATE_ERROR_BRISKGROVE.json,application_1774840360_04004,2026-07-25T08:36:00.000Z,45m 47sec,SUCCESS,
cluster-wf-syn-05-3240,_ETL_m_ODS_MOD_MAPLETHORP_FLOWS.json,application_1774840360_04005,2026-07-25T09:55:00.000Z,76m 48sec,FAILED,"Stage failure, executor lost (synthetic)"
cluster-wf-syn-06-7282,_ETL_m_ODS_TSX61.json,application_1774840360_04006,2026-07-25T04:45:00.000Z,68m 06sec,SUCCESS,
cluster-wf-syn-07-3479,_ETL_m_RDM_TMP_DTX_ACTIVESET_RECAP.json,application_1774840360_04007,2026-07-25T05:16:00.000Z,40m 26sec,SUCCESS,
cluster-wf-syn-08-5826,_ETL_m_SYN_DM_ORDERS_SUMMARY.json,application_1774840360_04008,2026-07-25T06:17:00.000Z,29m 15sec,SUCCESS,
cluster-wf-syn-09-8355,_ETL_m_SYN_DWH_ORDERS_FACT.json,application_1774840360_04009,2026-07-25T07:55:00.000Z,12m 00sec,SUCCESS,
cluster-wf-syn-10-4297,_ETL_m_SYN_ETL_ORDERS_BRIDGE.json,application_1774840360_04010,2026-07-25T08:59:00.000Z,60m 37sec,,
cluster-wf-syn-11-5946,_ETL_m_SYN_ODS_CUSTOMERS.json,application_1774840360_04011,2026-07-25T09:12:00.000Z,18m 45sec,FAILED,"Stage failure, executor lost (synthetic)"
cluster-wf-syn-12-9718,_ETL_m_SYN_ODS_ORDERS.json,application_1774840360_04012,2026-07-25T04:32:00.000Z,22m 48sec,FAILED,"Stage failure, executor lost (synthetic)"
cluster-wf-syn-13-9910,_ETL_m_SYN_OUT_ORDERS_FEED.json,application_1774840360_04013,2026-07-25T05:41:00.000Z,2m 55sec,SUCCESS,
cluster-wf-syn-14-6412,_ETL_m_SYN_QDM_ORDERS_QUALITY.json,application_1774840360_04014,2026-07-25T06:28:00.000Z,43m 51sec,SUCCESS,
cluster-wf-syn-15-8672,_ETL_m_SYN_RDM_ORDERS_EXPORT.json,application_1774840360_04015,2026-07-25T07:15:00.000Z,16m 08sec,SUCCESS,
cluster-wf-syn-16-7929,_ETL_m_SYN_STG_L_CUSTOMERS_LOAD.json,application_1774840360_04016,2026-07-25T08:45:00.000Z,79m 57sec,SUCCESS,
cluster-wf-syn-17-2291,_ETL_m_SYN_STG_L_ORDERS_LOAD.json,application_1774840360_04017,2026-07-25T09:50:00.000Z,25m 15sec,,
